current_score,wickets_lost,overs_played,total_overs,innings,run_rate,target,runs_needed,wickets_remaining,required_run_rate,team_won,final_score
77,1,10.0,20,1,7.7,0,0,9,0.0,1,153.0
140,2,15.0,20,1,9.33,0,0,8,0.0,1,184.0
189,6,20.0,20,1,9.45,0,0,4,0.0,1,189.0
40,2,6.0,20,2,6.67,190,150,8,10.71,0,190.0
75,2,10.0,20,2,7.5,190,115,8,11.5,0,190.0
121,3,15.0,20,2,8.07,190,69,7,13.8,0,190.0
164,7,20.0,20,2,8.2,190,26,3,0.0,0,190.0
27,3,6.0,20,1,4.5,0,0,7,0.0,0,100.0
39,5,10.0,20,1,3.9,0,0,5,0.0,0,100.0
72,5,15.0,20,1,4.8,0,0,5,0.0,0,100.0
118,8,20.0,20,1,5.9,0,0,2,0.0,0,118.0
46,1,6.0,20,2,7.67,119,73,9,5.21,1,119.0
88,2,10.0,20,2,8.8,119,31,8,3.1,1,119.0
94,3,15.0,20,2,6.27,119,25,7,5.0,1,119.0
94,3,20.0,20,2,4.7,119,25,7,0.0,1,119.0
71,0,6.0,20,1,11.83,0,0,10,0.0,1,236.0
110,0,10.0,20,1,11.0,0,0,10,0.0,1,231.0
132,4,15.0,20,1,8.8,0,0,6,0.0,1,163.0
172,6,20.0,20,1,8.6,0,0,4,0.0,1,172.0
22,3,6.0,20,2,3.67,173,151,7,10.79,0,173.0
51,3,10.0,20,2,5.1,173,122,7,12.2,0,173.0
116,4,15.0,20,2,7.73,173,57,6,11.4,0,173.0
171,5,20.0,20,2,8.55,173,2,5,0.0,0,173.0
59,0,6.0,20,1,9.83,0,0,10,0.0,0,196.0
87,2,10.0,20,1,8.7,0,0,8,0.0,0,163.0
126,3,15.0,20,1,8.4,0,0,7,0.0,0,161.0
174,5,20.0,20,1,8.7,0,0,5,0.0,0,174.0
64,1,6.0,20,2,10.67,175,111,9,7.93,1,175.0
85,3,10.0,20,2,8.5,175,90,7,9.0,1,175.0
126,4,15.0,20,2,8.4,175,49,6,9.8,1,175.0
178,4,20.0,20,2,8.9,175,0,6,0.0,1,175.0
48,1,6.0,20,1,8.0,0,0,9,0.0,0,148.0
85,1,10.0,20,1,8.5,0,0,9,0.0,0,169.0
135,2,15.0,20,1,9.0,0,0,8,0.0,0,178.0
195,3,20.0,20,1,9.75,0,0,7,0.0,0,195.0
72,0,6.0,20,2,12.0,196,124,10,8.86,1,196.0
112,1,10.0,20,2,11.2,196,84,9,8.4,1,196.0
147,2,15.0,20,2,9.8,196,49,8,9.8,1,196.0
196,7,20.0,20,2,9.8,196,0,3,0.0,1,196.0
37,3,6.0,20,1,6.17,0,0,7,0.0,1,100.0
70,3,10.0,20,1,7.0,0,0,7,0.0,1,123.0
120,3,15.0,20,1,8.0,0,0,7,0.0,1,153.0
186,8,20.0,20,1,9.3,0,0,2,0.0,1,186.0
43,2,6.0,20,2,7.17,187,144,8,10.29,0,187.0
88,3,10.0,20,2,8.8,187,99,7,9.9,0,187.0
127,5,15.0,20,2,8.47,187,60,5,12.0,0,187.0
159,10,20.0,20,2,7.95,187,28,0,0.0,0,187.0
49,1,6.0,20,1,8.17,0,0,9,0.0,1,151.0
82,1,10.0,20,1,8.2,0,0,9,0.0,1,163.0
141,1,15.0,20,1,9.4,0,0,9,0.0,1,191.0
194,5,20.0,20,1,9.7,0,0,5,0.0,1,194.0
45,1,6.0,20,2,7.5,195,150,9,10.71,0,195.0
83,2,10.0,20,2,8.3,195,112,8,11.2,0,195.0
132,4,15.0,20,2,8.8,195,63,6,12.6,0,195.0
179,6,20.0,20,2,8.95,195,16,4,0.0,0,195.0
59,0,6.0,20,1,9.83,0,0,10,0.0,1,196.0
78,4,10.0,20,1,7.8,0,0,6,0.0,1,129.0
110,5,15.0,20,1,7.33,0,0,5,0.0,1,131.0
154,10,20.0,20,1,7.7,0,0,0,0.0,1,154.0
36,2,6.0,20,2,6.0,155,119,8,8.5,0,155.0
57,5,10.0,20,2,5.7,155,98,5,9.8,0,155.0
87,7,15.0,20,2,5.8,155,68,3,13.6,0,155.0
131,9,20.0,20,2,6.55,155,24,1,0.0,0,155.0
54,1,6.0,20,1,9.0,0,0,9,0.0,0,167.0
93,2,10.0,20,1,9.3,0,0,8,0.0,0,174.0
120,3,15.0,20,1,8.0,0,0,7,0.0,0,153.0
159,5,20.0,20,1,7.95,0,0,5,0.0,0,159.0
47,1,6.0,20,2,7.83,160,113,9,8.07,1,160.0
76,1,10.0,20,2,7.6,160,84,9,8.4,1,160.0
115,2,15.0,20,2,7.67,160,45,8,9.0,1,160.0
161,2,20.0,20,2,8.05,160,0,8,0.0,1,160.0
40,1,6.0,20,1,6.67,0,0,9,0.0,0,124.0
79,1,10.0,20,1,7.9,0,0,9,0.0,0,157.0
112,3,15.0,20,1,7.47,0,0,7,0.0,0,143.0
185,7,20.0,20,1,9.25,0,0,3,0.0,0,185.0
37,2,6.0,20,2,6.17,186,149,8,10.64,1,186.0
69,3,10.0,20,2,6.9,186,117,7,11.7,1,186.0
123,4,15.0,20,2,8.2,186,63,6,12.6,1,186.0
189,5,20.0,20,2,9.45,186,0,5,0.0,1,186.0
35,3,6.0,20,1,5.83,0,0,7,0.0,0,100.0
65,3,10.0,20,1,6.5,0,0,7,0.0,0,115.0
99,4,15.0,20,1,6.6,0,0,6,0.0,0,122.0
149,7,20.0,20,1,7.45,0,0,3,0.0,0,149.0
61,0,6.0,20,2,10.17,150,89,10,6.36,1,150.0
93,0,10.0,20,2,9.3,150,57,10,5.7,1,150.0
121,2,15.0,20,2,8.07,150,29,8,5.8,1,150.0
150,2,20.0,20,2,7.5,150,0,8,0.0,1,150.0
40,0,6.0,20,1,6.67,0,0,10,0.0,1,133.0
74,0,10.0,20,1,7.4,0,0,10,0.0,1,155.0
121,1,15.0,20,1,8.07,0,0,9,0.0,1,164.0
164,3,20.0,20,1,8.2,0,0,7,0.0,1,164.0
37,3,6.0,20,2,6.17,165,128,7,9.14,0,165.0
64,4,10.0,20,2,6.4,165,101,6,10.1,0,165.0
117,4,15.0,20,2,7.8,165,48,6,9.6,0,165.0
157,9,20.0,20,2,7.85,165,8,1,0.0,0,165.0
48,2,6.0,20,1,8.0,0,0,8,0.0,0,137.0
69,3,10.0,20,1,6.9,0,0,7,0.0,0,122.0
112,4,15.0,20,1,7.47,0,0,6,0.0,0,138.0
162,7,20.0,20,1,8.1,0,0,3,0.0,0,162.0
50,0,6.0,20,2,8.33,163,113,10,8.07,1,163.0
74,1,10.0,20,2,7.4,163,89,9,8.9,1,163.0
116,2,15.0,20,2,7.73,163,47,8,9.4,1,163.0
166,3,20.0,20,2,8.3,163,0,7,0.0,1,163.0
26,3,6.0,20,1,4.33,0,0,7,0.0,0,100.0
54,4,10.0,20,1,5.4,0,0,6,0.0,0,100.0
85,5,15.0,20,1,5.67,0,0,5,0.0,0,102.0
126,6,20.0,20,1,6.3,0,0,4,0.0,0,126.0
38,2,6.0,20,2,6.33,127,89,8,6.36,1,127.0
57,3,10.0,20,2,5.7,127,70,7,7.0,1,127.0
91,4,15.0,20,2,6.07,127,36,6,7.2,1,127.0
129,5,20.0,20,2,6.45,127,0,5,0.0,1,127.0
60,1,6.0,20,1,10.0,0,0,9,0.0,0,186.0
89,1,10.0,20,1,8.9,0,0,9,0.0,0,177.0
138,2,15.0,20,1,9.2,0,0,8,0.0,0,182.0
191,6,20.0,20,1,9.55,0,0,4,0.0,0,191.0
46,0,6.0,20,2,7.67,192,146,10,10.43,1,192.0
81,0,10.0,20,2,8.1,192,111,10,11.1,1,192.0
142,2,15.0,20,2,9.47,192,50,8,10.0,1,192.0
195,3,20.0,20,2,9.75,192,0,7,0.0,1,192.0
45,1,6.0,20,1,7.5,0,0,9,0.0,1,139.0
76,2,10.0,20,1,7.6,0,0,8,0.0,1,142.0
119,3,15.0,20,1,7.93,0,0,7,0.0,1,152.0
181,5,20.0,20,1,9.05,0,0,5,0.0,1,181.0
51,0,6.0,20,2,8.5,182,131,10,9.36,0,182.0
91,1,10.0,20,2,9.1,182,91,9,9.1,0,182.0
132,2,15.0,20,2,8.8,182,50,8,10.0,0,182.0
172,5,20.0,20,2,8.6,182,10,5,0.0,0,182.0
51,0,6.0,20,1,8.5,0,0,10,0.0,1,170.0
85,1,10.0,20,1,8.5,0,0,9,0.0,1,169.0
116,2,15.0,20,1,7.73,0,0,8,0.0,1,153.0
177,3,20.0,20,1,8.85,0,0,7,0.0,1,177.0
32,5,6.0,20,2,5.33,178,146,5,10.43,0,178.0
54,7,10.0,20,2,5.4,178,124,3,12.4,0,178.0
85,9,15.0,20,2,5.67,178,93,1,18.6,0,178.0
92,10,20.0,20,2,4.6,178,86,0,0.0,0,178.0
28,4,6.0,20,1,4.67,0,0,6,0.0,0,100.0
57,4,10.0,20,1,5.7,0,0,6,0.0,0,100.0
98,4,15.0,20,1,6.53,0,0,6,0.0,0,121.0
158,4,20.0,20,1,7.9,0,0,6,0.0,0,158.0
46,1,6.0,20,2,7.67,159,113,9,8.07,1,159.0
89,2,10.0,20,2,8.9,159,70,8,7.0,1,159.0
135,3,15.0,20,2,9.0,159,24,7,4.8,1,159.0
164,5,20.0,20,2,8.2,159,0,5,0.0,1,159.0
56,0,6.0,20,1,9.33,0,0,10,0.0,1,186.0
73,3,10.0,20,1,7.3,0,0,7,0.0,1,129.0
113,3,15.0,20,1,7.53,0,0,7,0.0,1,144.0
175,6,20.0,20,1,8.75,0,0,4,0.0,1,175.0
50,1,6.0,20,2,8.33,176,126,9,9.0,0,176.0
83,1,10.0,20,2,8.3,176,93,9,9.3,0,176.0
123,3,15.0,20,2,8.2,176,53,7,10.6,0,176.0
174,4,20.0,20,2,8.7,176,2,6,0.0,0,176.0
34,1,6.0,20,1,5.67,0,0,9,0.0,1,105.0
63,1,10.0,20,1,6.3,0,0,9,0.0,1,125.0
96,2,15.0,20,1,6.4,0,0,8,0.0,1,126.0
137,8,20.0,20,1,6.85,0,0,2,0.0,1,137.0
25,2,6.0,20,2,4.17,138,113,8,8.07,0,138.0
52,2,10.0,20,2,5.2,138,86,8,8.6,0,138.0
86,5,15.0,20,2,5.73,138,52,5,10.4,0,138.0
133,8,20.0,20,2,6.65,138,5,2,0.0,0,138.0
25,2,6.0,20,1,4.17,0,0,8,0.0,0,100.0
60,2,10.0,20,1,6.0,0,0,8,0.0,0,112.0
91,3,15.0,20,1,6.07,0,0,7,0.0,0,116.0
151,4,20.0,20,1,7.55,0,0,6,0.0,0,151.0
39,1,6.0,20,2,6.5,152,113,9,8.07,1,152.0
60,2,10.0,20,2,6.0,152,92,8,9.2,1,152.0
97,3,15.0,20,2,6.47,152,55,7,11.0,1,152.0
153,4,20.0,20,2,7.65,152,0,6,0.0,1,152.0
51,0,6.0,20,1,8.5,0,0,10,0.0,0,170.0
80,1,10.0,20,1,8.0,0,0,9,0.0,0,159.0
113,3,15.0,20,1,7.53,0,0,7,0.0,0,144.0
146,8,20.0,20,1,7.3,0,0,2,0.0,0,146.0
50,1,6.0,20,2,8.33,147,97,9,6.93,1,147.0
78,3,10.0,20,2,7.8,147,69,7,6.9,1,147.0
114,3,15.0,20,2,7.6,147,33,7,6.6,1,147.0
150,3,20.0,20,2,7.5,147,0,7,0.0,1,147.0
21,2,6.0,20,1,3.5,0,0,8,0.0,0,100.0
45,3,10.0,20,1,4.5,0,0,7,0.0,0,100.0
80,5,15.0,20,1,5.33,0,0,5,0.0,0,100.0
124,9,20.0,20,1,6.2,0,0,1,0.0,0,124.0
32,1,6.0,20,2,5.33,125,93,9,6.64,1,125.0
61,1,10.0,20,2,6.1,125,64,9,6.4,1,125.0
110,1,15.0,20,2,7.33,125,15,9,3.0,1,125.0
127,3,20.0,20,2,6.35,125,0,7,0.0,1,125.0
42,1,6.0,20,1,7.0,0,0,9,0.0,1,130.0
76,1,10.0,20,1,7.6,0,0,9,0.0,1,151.0
136,1,15.0,20,1,9.07,0,0,9,0.0,1,184.0
248,3,20.0,20,1,12.4,0,0,7,0.0,1,248.0
41,2,6.0,20,2,6.83,249,208,8,14.86,0,249.0
54,5,10.0,20,2,5.4,249,195,5,19.5,0,249.0
94,8,15.0,20,2,6.27,249,155,2,31.0,0,249.0
104,10,20.0,20,2,5.2,249,145,0,0.0,0,249.0
37,2,6.0,20,1,6.17,0,0,8,0.0,0,106.0
70,3,10.0,20,1,7.0,0,0,7,0.0,0,123.0
94,5,15.0,20,1,6.27,0,0,5,0.0,0,112.0
103,6,20.0,20,1,5.15,0,0,4,0.0,0,103.0
66,2,6.0,20,2,11.0,104,38,8,2.71,1,104.0
66,2,10.0,20,2,6.6,104,38,8,3.8,1,104.0
66,2,15.0,20,2,4.4,104,38,8,7.6,1,104.0
66,2,20.0,20,2,3.3,104,38,8,0.0,1,104.0
47,1,6.0,20,1,7.83,0,0,9,0.0,0,145.0
77,1,10.0,20,1,7.7,0,0,9,0.0,0,153.0
121,2,15.0,20,1,8.07,0,0,8,0.0,0,159.0
179,4,20.0,20,1,8.95,0,0,6,0.0,0,179.0
55,0,6.0,20,2,9.17,180,125,10,8.93,1,180.0
78,1,10.0,20,2,7.8,180,102,9,10.2,1,180.0
130,2,15.0,20,2,8.67,180,50,8,10.0,1,180.0
180,3,20.0,20,2,9.0,180,0,7,0.0,1,180.0
45,0,6.0,20,1,7.5,0,0,10,0.0,1,150.0
84,1,10.0,20,1,8.4,0,0,9,0.0,1,167.0
144,2,15.0,20,1,9.6,0,0,8,0.0,1,190.0
206,4,20.0,20,1,10.3,0,0,6,0.0,1,206.0
49,2,6.0,20,2,8.17,207,158,8,11.29,0,207.0
81,4,10.0,20,2,8.1,207,126,6,12.6,0,207.0
108,6,15.0,20,2,7.2,207,99,4,19.8,0,207.0
126,10,20.0,20,2,6.3,207,81,0,0.0,0,207.0
51,1,6.0,20,1,8.5,0,0,9,0.0,0,158.0
87,1,10.0,20,1,8.7,0,0,9,0.0,0,173.0
124,4,15.0,20,1,8.27,0,0,6,0.0,0,153.0
183,5,20.0,20,1,9.15,0,0,5,0.0,0,183.0
63,0,6.0,20,2,10.5,184,121,10,8.64,1,184.0
91,1,10.0,20,2,9.1,184,93,9,9.3,1,184.0
135,1,15.0,20,2,9.0,184,49,9,9.8,1,184.0
186,1,20.0,20,2,9.3,184,0,9,0.0,1,184.0
28,2,6.0,20,1,4.67,0,0,8,0.0,0,100.0
49,3,10.0,20,1,4.9,0,0,7,0.0,0,100.0
73,5,15.0,20,1,4.87,0,0,5,0.0,0,100.0
121,6,20.0,20,1,6.05,0,0,4,0.0,0,121.0
44,1,6.0,20,2,7.33,122,78,9,5.57,1,122.0
63,1,10.0,20,2,6.3,122,59,9,5.9,1,122.0
76,1,15.0,20,2,5.07,122,46,9,9.2,1,122.0
76,1,20.0,20,2,3.8,122,46,9,0.0,1,122.0
63,0,6.0,20,1,10.5,0,0,10,0.0,1,210.0
129,0,10.0,20,1,12.9,0,0,10,0.0,1,250.0
211,3,15.0,20,1,14.07,0,0,7,0.0,1,250.0
211,3,20.0,20,1,10.55,0,0,7,0.0,1,211.0
59,4,6.0,20,2,9.83,212,153,6,10.93,0,212.0
90,7,10.0,20,2,9.0,212,122,3,12.2,0,212.0
120,9,15.0,20,2,8.0,212,92,1,18.4,0,212.0
120,9,20.0,20,2,6.0,212,92,1,0.0,0,212.0
44,2,6.0,20,1,7.33,0,0,8,0.0,0,126.0
55,4,10.0,20,1,5.5,0,0,6,0.0,0,100.0
83,5,15.0,20,1,5.53,0,0,5,0.0,0,100.0
124,8,20.0,20,1,6.2,0,0,2,0.0,0,124.0
55,3,6.0,20,2,9.17,125,70,7,5.0,1,125.0
97,4,10.0,20,2,9.7,125,28,6,2.8,1,125.0
125,4,15.0,20,2,8.33,125,0,6,0.0,1,125.0
125,4,20.0,20,2,6.25,125,0,6,0.0,1,125.0
46,1,6.0,20,1,7.67,0,0,9,0.0,0,142.0
68,3,10.0,20,1,6.8,0,0,7,0.0,0,120.0
115,4,15.0,20,1,7.67,0,0,6,0.0,0,142.0
158,7,20.0,20,1,7.9,0,0,3,0.0,0,158.0
37,1,6.0,20,2,6.17,159,122,9,8.71,1,159.0
68,1,10.0,20,2,6.8,159,91,9,9.1,1,159.0
107,2,15.0,20,2,7.13,159,52,8,10.4,1,159.0
161,4,20.0,20,2,8.05,159,0,6,0.0,1,159.0
52,0,6.0,20,1,8.67,0,0,10,0.0,0,173.0
76,2,10.0,20,1,7.6,0,0,8,0.0,0,142.0
120,2,15.0,20,1,8.0,0,0,8,0.0,0,158.0
172,7,20.0,20,1,8.6,0,0,3,0.0,0,172.0
44,1,6.0,20,2,7.33,173,129,9,9.21,1,173.0
62,2,10.0,20,2,6.2,173,111,8,11.1,1,173.0
103,5,15.0,20,2,6.87,173,70,5,14.0,1,173.0
173,6,20.0,20,2,8.65,173,0,4,0.0,1,173.0
49,3,6.0,20,1,8.17,0,0,7,0.0,0,129.0
72,3,10.0,20,1,7.2,0,0,7,0.0,0,127.0
134,4,15.0,20,1,8.93,0,0,6,0.0,0,166.0
172,8,20.0,20,1,8.6,0,0,2,0.0,0,172.0
70,1,6.0,20,2,11.67,173,103,9,7.36,1,173.0
100,2,10.0,20,2,10.0,173,73,8,7.3,1,173.0
147,4,15.0,20,2,9.8,173,26,6,5.2,1,173.0
173,4,20.0,20,2,8.65,173,0,6,0.0,1,173.0
48,2,6.0,20,1,8.0,0,0,8,0.0,1,137.0
85,3,10.0,20,1,8.5,0,0,7,0.0,1,150.0
141,3,15.0,20,1,9.4,0,0,7,0.0,1,180.0
171,6,20.0,20,1,8.55,0,0,4,0.0,1,171.0
48,1,6.0,20,2,8.0,172,124,9,8.86,0,172.0
73,1,10.0,20,2,7.3,172,99,9,9.9,0,172.0
114,4,15.0,20,2,7.6,172,58,6,11.6,0,172.0
149,8,20.0,20,2,7.45,172,23,2,0.0,0,172.0
43,2,6.0,20,1,7.17,0,0,8,0.0,0,123.0
75,3,10.0,20,1,7.5,0,0,7,0.0,0,132.0
98,6,15.0,20,1,6.53,0,0,4,0.0,0,117.0
138,8,20.0,20,1,6.9,0,0,2,0.0,0,138.0
49,2,6.0,20,2,8.17,139,90,8,6.43,1,139.0
83,2,10.0,20,2,8.3,139,56,8,5.6,1,139.0
111,4,15.0,20,2,7.4,139,28,6,5.6,1,139.0
139,4,20.0,20,2,6.95,139,0,6,0.0,1,139.0
23,3,6.0,20,1,3.83,0,0,7,0.0,0,100.0
58,3,10.0,20,1,5.8,0,0,7,0.0,0,102.0
104,4,15.0,20,1,6.93,0,0,6,0.0,0,128.0
158,10,20.0,20,1,7.9,0,0,0,0.0,0,158.0
31,5,6.0,20,2,5.17,159,128,5,9.14,1,159.0
70,6,10.0,20,2,7.0,159,89,4,8.9,1,159.0
110,6,15.0,20,2,7.33,159,49,4,9.8,1,159.0
159,6,20.0,20,2,7.95,159,0,4,0.0,1,159.0
43,1,6.0,20,1,7.17,0,0,9,0.0,1,133.0
71,3,10.0,20,1,7.1,0,0,7,0.0,1,125.0
109,3,15.0,20,1,7.27,0,0,7,0.0,1,139.0
162,8,20.0,20,1,8.1,0,0,2,0.0,1,162.0
46,1,6.0,20,2,7.67,163,117,9,8.36,0,163.0
66,3,10.0,20,2,6.6,163,97,7,9.7,0,163.0
110,4,15.0,20,2,7.33,163,53,6,10.6,0,163.0
140,8,20.0,20,2,7.0,163,23,2,0.0,0,163.0
38,2,6.0,20,1,6.33,0,0,8,0.0,0,108.0
67,3,10.0,20,1,6.7,0,0,7,0.0,0,118.0
109,5,15.0,20,1,7.27,0,0,5,0.0,0,130.0
162,7,20.0,20,1,8.1,0,0,3,0.0,0,162.0
46,2,6.0,20,2,7.67,163,117,8,8.36,1,163.0
66,3,10.0,20,2,6.6,163,97,7,9.7,1,163.0
116,5,15.0,20,2,7.73,163,47,5,9.4,1,163.0
163,6,20.0,20,2,8.15,163,0,4,0.0,1,163.0
59,0,6.0,20,1,9.83,0,0,10,0.0,1,196.0
97,2,10.0,20,1,9.7,0,0,8,0.0,1,182.0
140,3,15.0,20,1,9.33,0,0,7,0.0,1,179.0
208,7,20.0,20,1,10.4,0,0,3,0.0,1,208.0
59,0,6.0,20,2,9.83,209,150,10,10.71,0,209.0
112,0,10.0,20,2,11.2,209,97,10,9.7,0,209.0
158,3,15.0,20,2,10.53,209,51,7,10.2,0,209.0
200,7,20.0,20,2,10.0,209,9,3,0.0,0,209.0
59,1,6.0,20,1,9.83,0,0,9,0.0,1,182.0
88,1,10.0,20,1,8.8,0,0,9,0.0,1,175.0
151,2,15.0,20,1,10.07,0,0,8,0.0,1,199.0
207,4,20.0,20,1,10.35,0,0,6,0.0,1,207.0
54,1,6.0,20,2,9.0,208,154,9,11.0,0,208.0
98,2,10.0,20,2,9.8,208,110,8,11.0,0,208.0
139,5,15.0,20,2,9.27,208,69,5,13.8,0,208.0
172,10,20.0,20,2,8.6,208,36,0,0.0,0,208.0
61,1,6.0,20,1,10.17,0,0,9,0.0,0,189.0
82,3,10.0,20,1,8.2,0,0,7,0.0,0,145.0
120,5,15.0,20,1,8.0,0,0,5,0.0,0,144.0
184,8,20.0,20,1,9.2,0,0,2,0.0,0,184.0
59,1,6.0,20,2,9.83,185,126,9,9.0,1,185.0
93,1,10.0,20,2,9.3,185,92,9,9.2,1,185.0
139,2,15.0,20,2,9.27,185,46,8,9.2,1,185.0
187,3,20.0,20,2,9.35,185,0,7,0.0,1,185.0
52,1,6.0,20,1,8.67,0,0,9,0.0,0,161.0
91,2,10.0,20,1,9.1,0,0,8,0.0,0,171.0
125,3,15.0,20,1,8.33,0,0,7,0.0,0,159.0
183,4,20.0,20,1,9.15,0,0,6,0.0,0,183.0
73,0,6.0,20,2,12.17,184,111,10,7.93,1,184.0
116,0,10.0,20,2,11.6,184,68,10,6.8,1,184.0
184,0,15.0,20,2,12.27,184,0,10,0.0,1,184.0
184,0,20.0,20,2,9.2,184,0,10,0.0,1,184.0
35,1,6.0,20,1,5.83,0,0,9,0.0,0,108.0
63,3,10.0,20,1,6.3,0,0,7,0.0,0,111.0
108,4,15.0,20,1,7.2,0,0,6,0.0,0,133.0
163,6,20.0,20,1,8.15,0,0,4,0.0,0,163.0
56,2,6.0,20,2,9.33,164,108,8,7.71,1,164.0
73,2,10.0,20,2,7.3,164,91,8,9.1,1,164.0
128,4,15.0,20,2,8.53,164,36,6,7.2,1,164.0
164,4,20.0,20,2,8.2,164,0,6,0.0,1,164.0
41,2,6.0,20,1,6.83,0,0,8,0.0,1,117.0
61,3,10.0,20,1,6.1,0,0,7,0.0,1,107.0
121,4,15.0,20,1,8.07,0,0,6,0.0,1,150.0
157,8,20.0,20,1,7.85,0,0,2,0.0,1,157.0
43,2,6.0,20,2,7.17,158,115,8,8.21,0,158.0
79,3,10.0,20,2,7.9,158,79,7,7.9,0,158.0
113,6,15.0,20,2,7.53,158,45,4,9.0,0,158.0
142,9,20.0,20,2,7.1,158,16,1,0.0,0,158.0
40,2,6.0,20,1,6.67,0,0,8,0.0,0,114.0
60,4,10.0,20,1,6.0,0,0,6,0.0,0,100.0
102,4,15.0,20,1,6.8,0,0,6,0.0,0,126.0
135,7,20.0,20,1,6.75,0,0,3,0.0,0,135.0
59,1,6.0,20,2,9.83,136,77,9,5.5,1,136.0
89,1,10.0,20,2,8.9,136,47,9,4.7,1,136.0
131,1,15.0,20,2,8.73,136,5,9,1.0,1,136.0
140,1,20.0,20,2,7.0,136,0,9,0.0,1,136.0
59,2,6.0,20,1,9.83,0,0,8,0.0,0,169.0
79,3,10.0,20,1,7.9,0,0,7,0.0,0,139.0
117,4,15.0,20,1,7.8,0,0,6,0.0,0,145.0
178,7,20.0,20,1,8.9,0,0,3,0.0,0,178.0
49,0,6.0,20,2,8.17,179,130,10,9.29,1,179.0
74,3,10.0,20,2,7.4,179,105,7,10.5,1,179.0
115,4,15.0,20,2,7.67,179,64,6,12.8,1,179.0
180,6,20.0,20,2,9.0,179,0,4,0.0,1,179.0
23,3,6.0,20,1,3.83,0,0,7,0.0,0,100.0
53,3,10.0,20,1,5.3,0,0,7,0.0,0,100.0
71,4,15.0,20,1,4.73,0,0,6,0.0,0,100.0
148,4,20.0,20,1,7.4,0,0,6,0.0,0,148.0
62,1,6.0,20,2,10.33,149,87,9,6.21,1,149.0
97,2,10.0,20,2,9.7,149,52,8,5.2,1,149.0
150,2,15.0,20,2,10.0,149,0,8,-0.2,1,149.0
150,2,20.0,20,2,7.5,149,0,8,0.0,1,149.0
62,1,6.0,20,1,10.33,0,0,9,0.0,1,192.0
81,2,10.0,20,1,8.1,0,0,8,0.0,1,152.0
123,2,15.0,20,1,8.2,0,0,8,0.0,1,162.0
205,4,20.0,20,1,10.25,0,0,6,0.0,1,205.0
50,3,6.0,20,2,8.33,206,156,7,11.14,0,206.0
68,5,10.0,20,2,6.8,206,138,5,13.8,0,206.0
106,8,15.0,20,2,7.07,206,100,2,20.0,0,206.0
108,10,20.0,20,2,5.4,206,98,0,0.0,0,206.0
34,0,6.0,20,1,5.67,0,0,10,0.0,0,113.0
75,0,10.0,20,1,7.5,0,0,10,0.0,0,157.0
118,3,15.0,20,1,7.87,0,0,7,0.0,0,151.0
158,8,20.0,20,1,7.9,0,0,2,0.0,0,158.0
61,2,6.0,20,2,10.17,159,98,8,7.0,1,159.0
85,3,10.0,20,2,8.5,159,74,7,7.4,1,159.0
121,4,15.0,20,2,8.07,159,38,6,7.6,1,159.0
159,6,20.0,20,2,7.95,159,0,4,0.0,1,159.0
57,1,6.0,20,1,9.5,0,0,9,0.0,0,176.0
95,2,10.0,20,1,9.5,0,0,8,0.0,0,178.0
134,4,15.0,20,1,8.93,0,0,6,0.0,0,166.0
170,9,20.0,20,1,8.5,0,0,1,0.0,0,170.0
76,1,6.0,20,2,12.67,171,95,9,6.79,1,171.0
116,2,10.0,20,2,11.6,171,55,8,5.5,1,171.0
157,2,15.0,20,2,10.47,171,14,8,2.8,1,171.0
171,2,20.0,20,2,8.55,171,0,8,0.0,1,171.0
41,0,6.0,20,1,6.83,0,0,10,0.0,0,136.0
66,1,10.0,20,1,6.6,0,0,9,0.0,0,131.0
110,1,15.0,20,1,7.33,0,0,9,0.0,0,149.0
142,5,20.0,20,1,7.1,0,0,5,0.0,0,142.0
21,4,6.0,20,2,3.5,143,122,6,8.71,1,143.0
48,5,10.0,20,2,4.8,143,95,5,9.5,1,143.0
91,5,15.0,20,2,6.07,143,52,5,10.4,1,143.0
145,6,20.0,20,2,7.25,143,0,4,0.0,1,143.0
64,2,6.0,20,1,10.67,0,0,8,0.0,0,183.0
92,3,10.0,20,1,9.2,0,0,7,0.0,0,162.0
126,5,15.0,20,1,8.4,0,0,5,0.0,0,151.0
171,8,20.0,20,1,8.55,0,0,2,0.0,0,171.0
61,0,6.0,20,2,10.17,172,111,10,7.93,1,172.0
96,1,10.0,20,2,9.6,172,76,9,7.6,1,172.0
133,3,15.0,20,2,8.87,172,39,7,7.8,1,172.0
172,3,20.0,20,2,8.6,172,0,7,0.0,1,172.0
40,2,6.0,20,1,6.67,0,0,8,0.0,1,114.0
75,2,10.0,20,1,7.5,0,0,8,0.0,1,141.0
124,3,15.0,20,1,8.27,0,0,7,0.0,1,158.0
172,6,20.0,20,1,8.6,0,0,4,0.0,1,172.0
45,0,6.0,20,2,7.5,173,128,10,9.14,0,173.0
59,2,10.0,20,2,5.9,173,114,8,11.4,0,173.0
113,5,15.0,20,2,7.53,173,60,5,12.0,0,173.0
155,6,20.0,20,2,7.75,173,18,4,0.0,0,173.0
49,0,6.0,20,1,8.17,0,0,10,0.0,1,163.0
83,2,10.0,20,1,8.3,0,0,8,0.0,1,156.0
120,4,15.0,20,1,8.0,0,0,6,0.0,1,148.0
188,6,20.0,20,1,9.4,0,0,4,0.0,1,188.0
